ID,Name,Description,SegmentClass,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,raisedLarynxEjective,loweredLarynxImplosive,click
831550375544B6DDF0FDFB332954F16D,ʌi,LATIN SMALL LETTER TURNED V - LATIN SMALL LETTER I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,"-,+","+,-","-,+",-,-,+,-,-,-,0,-,-,0
8813C676C17AB33A17315744F0A31D29,ɑ̤,LATIN SMALL LETTER ALPHA - COMBINING DIAERESIS BELOW,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,+,-,0,-,-,0
32B7660719B4CC7312BAF074B5F79690,ɑ̤ː,LATIN SMALL LETTER ALPHA - COMBINING DIAERESIS BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,-,-,+,-,+,-,0,-,-,0
9A3509C1FE89F812DE3D85AC8A5478D3,e̤ː,LATIN SMALL LETTER E - COMBINING DIAERESIS BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,+,-,0,-,-,0
01E21EE267BCC679E2687D20DDE8AABF,ɤ̤ː,LATIN SMALL LETTER RAMS HORN - COMBINING DIAERESIS BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,+,-,-,+,-,+,-,0,-,-,0
DC84F172ADE95CBC79BFA5140C1ED24B,i̤a,LATIN SMALL LETTER I - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER A,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-","-,+","+,-",-,+,-,-,+,-,"+,-",-,0,-,-,0
0E1AEB02E4D1AB8DE92AA7188056FCCB,ṳa,LATIN SMALL LETTER U - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER A,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,"+,-",+,-,-,+,-,"+,-",-,0,-,-,0
3462D51503218548F63FF36DA2A62A19,ɯ̤ː,LATIN SMALL LETTER TURNED M - COMBINING DIAERESIS BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,+,+,-,-,+,-,+,-,0,-,-,0
4A3FFB764852ABC66C065B8066EF78F2,ɯ̤a,LATIN SMALL LETTER TURNED M - COMBINING DIAERESIS BELOW - LATIN SMALL LETTER A,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-","-,+",-,"+,-",+,-,-,+,-,"+,-",-,0,-,-,0
B2143B9C171BA90BCD3ED8A070303865,ʌ̤ː,LATIN SMALL LETTER TURNED V - COMBINING DIAERESIS BELOW - MODIFIER LETTER TRIANGULAR COLON,vowel,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,-,-,-,+,-,+,-,0,-,-,0
E281D289A9BA3AE387248EA94CA530BB,r̰,LATIN SMALL LETTER R - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
C6AFF87CDADABB9E9C45A9284DD6CEF8,ʕ̰,LATIN LETTER PHARYNGEAL VOICED FRICATIVE - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,+,0,0,0,+,-,-,+,-,-,-,-
F67AD6CD56DBBBE52080B6EED95F5853,ʕ̰ʷ,LATIN LETTER PHARYNGEAL VOICED FRICATIVE - COMBINING TILDE BELOW - MODIFIER LETTER SMALL W,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,0,0,+,-,-,+,-,-,-,-
3188853EC67DDA2FB391DF7239F94909,bz,LATIN SMALL LETTER B - LATIN SMALL LETTER Z,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-",-,-,"-,+",+,-,+,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
25FEFAE6D3C0BE5A7B8DC54CF0E4F4F5,fʃ,LATIN SMALL LETTER F - LATIN SMALL LETTER ESH,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"+,-",-,+,"-,+",-,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
77A6E615B559575F079FED0B9C0885EF,pʃʰ,LATIN SMALL LETTER P - LATIN SMALL LETTER ESH - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-",-,-,"-,+",-,+,+,-,0,0,0,0,0,0,0,-,-,"-,+",-,-,-,-,-
22ECB79879CC987E91DC4F9D7726ACE6,pʃʼ,LATIN SMALL LETTER P - LATIN SMALL LETTER ESH - MODIFIER LETTER APOSTROPHE,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-",-,-,"-,+",-,+,+,-,0,0,0,0,0,0,0,-,-,-,"-,+",-,"-,+",-,-
73D7D3F7B9CEB0DF42865137B1960905,mʷˠː,LATIN SMALL LETTER M - MODIFIER LETTER SMALL W - MODIFIER LETTER SMALL GAMMA - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,-,0,-,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,-,-,-,-,-
C2F66CB90EC1BC307AA8BF54B6B07F4C,pʷˠ,LATIN SMALL LETTER P - MODIFIER LETTER SMALL W - MODIFIER LETTER SMALL GAMMA,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
DE19DEF65BC0325A86B6FED17F034F87,pʷˠː,LATIN SMALL LETTER P - MODIFIER LETTER SMALL W - MODIFIER LETTER SMALL GAMMA - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
DAFDF6833A9D558A0BA8C2392A04F0FE,ɻː,LATIN SMALL LETTER TURNED R WITH HOOK - MODIFIER LETTER TRIANGULAR COLON,consonant,0,-,-,-,+,+,+,+,0,+,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
2D6569210B0655D59E60B256375C3BE1,w̥,LATIN SMALL LETTER W - COMBINING RING BELOW,consonant,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,-,-,-,-,-,-,-,-
D7F695B965428327AEFBF2D881644393,ɡ̰,LATIN SMALL LETTER SCRIPT G - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,0,0,+,-,-,+,-,-,-,-
098625200658A15F8E16D62DC591074B,ɟ̰̩,LATIN SMALL LETTER DOTLESS J WITH STROKE - COMBINING TILDE BELOW - COMBINING VERTICAL LINE BELOW,consonant,0,-,+,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,0,0,+,-,-,+,-,-,-,-
15A36705DE9DFAEB67E792ADE7865770,r̃,LATIN SMALL LETTER R - COMBINING TILDE,consonant,0,-,-,-,-,+,+,+,0,+,-,+,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
282973DF077D7EF74E8528DBA45F7AC6,ts̪,LATIN SMALL LETTER T - LATIN SMALL LETTER S - COMBINING BRIDGE BELOW,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,+,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
CBAA2814CA40ABD896F924F2C6E3070B,f̰,LATIN SMALL LETTER F - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
DDA0D577D04FDFE70744C7A8ADC67318,θ̰,GREEK SMALL LETTER THETA - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
F3CA89E2E0849C2F34948D1DEC70BE27,ɹ̝,LATIN SMALL LETTER TURNED R - COMBINING UP TACK BELOW,consonant,0,-,-,-,-,-,+,+,+,+,-,-,-,-,-,0,0,+,-,+,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
BCACB0B8F7A3A120379482220E809D7F,iau,LATIN SMALL LETTER I - LATIN SMALL LETTER A - LATIN SMALL LETTER U,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,-,+",+,-,-,0,0,0,+,"+,-,+","-,+,-","+,-,-","-,-,+",+,-,-,+,-,-,-,0,-,-,0
5004EE6CA44A4954BF0272E5961EEF40,uai,LATIN SMALL LETTER U - LATIN SMALL LETTER A - LATIN SMALL LETTER I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+","-,+,-","-,-,+","+,-,-",+,-,-,+,-,-,-,0,-,-,0
145A1E93FF1D3277E6CBC682ACDFC10D,t̰s̰,LATIN SMALL LETTER T - COMBINING TILDE BELOW - LATIN SMALL LETTER S - COMBINING TILDE BELOW,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,0,0,+,-,-,+,-,-,-,-
C8C21BF112868195E27B3CBF5EEAB4D9,˧˨˧,MODIFIER LETTER MID TONE BAR - MODIFIER LETTER LOW TONE BAR - MODIFIER LETTER MID TONE BAR,tone,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43562F64958BE87998D566A36EA1B846,iou,LATIN SMALL LETTER I - LATIN SMALL LETTER O - LATIN SMALL LETTER U,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+,+",+,-,-,0,0,0,+,"+,-,+",-,"+,-,-","-,+,+",+,-,-,+,-,-,-,0,-,-,0
2F1C43B7EB2F839D062DAF6E708E9E35,ʃ̺,LATIN SMALL LETTER ESH - COMBINING INVERTED BRIDGE BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
FA158B42ED0C59BD3B67899EB55A1F33,t̠ʃ̺ʰ,LATIN SMALL LETTER T - COMBINING MINUS SIGN BELOW - LATIN SMALL LETTER ESH - COMBINING INVERTED BRIDGE BELOW - MODIFIER LETTER SMALL H,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,+,-,-,-,-,-
E13708CF8615C7578CC53E33EADAA4DC,uei,LATIN SMALL LETTER U - LATIN SMALL LETTER E - LATIN SMALL LETTER I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+",-,"-,+,+","+,-,-",+,-,-,+,-,-,-,0,-,-,0
86E03F5C51EF4DBB22E9C86AC396CB92,ye,LATIN SMALL LETTER Y - LATIN SMALL LETTER E,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,-,-,0
359D8C5FEAA18466059F2427790039DC,dzʲ,LATIN SMALL LETTER D - LATIN SMALL LETTER Z - MODIFIER LETTER SMALL J,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,+,+,-,+,-,0,0,0,+,-,-,-,-,-,-,-
D88952FBA8FEA77D3222AE65828CB6C8,ɛɪ,LATIN SMALL LETTER OPEN E - LATIN LETTER SMALL CAPITAL I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,-,-,-,+,-,-,-,0,-,-,0
F7861B800AB2BD12AF60D014C7409EF5,ɔɛ,LATIN SMALL LETTER OPEN O - LATIN SMALL LETTER OPEN E,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,-,-,"-,+","+,-",-,-,-,+,-,-,-,0,-,-,0
B988ADF77CFF780BF2EC07047F829731,ɛi̯,LATIN SMALL LETTER OPEN E - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,"-,+",-,-,+,-,-,-,0,-,-,0
9300F7C9F65BC87BF5A751D649FF5951,œy,LATIN SMALL LIGATURE OE - LATIN SMALL LETTER Y,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,+,-,"-,+",-,-,+,-,-,-,0,-,-,0
2F5AF75D2EEF66E3D102C24ECE9D7EF6,ɔu,LATIN SMALL LETTER OPEN O - LATIN SMALL LETTER U,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,"-,+",-,-,+,-,-,-,0,-,-,0
75EEE8084A19F33CD18C68EA3405FD73,ṵ̃,LATIN SMALL LETTER U - COMBINING TILDE BELOW - COMBINING TILDE,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,+,0,-,-,0
4A527900AC37A5AB96EC78D0B2B8BA83,ⱱ̟,LATIN SMALL LETTER V WITH RIGHT HOOK - COMBINING PLUS SIGN BELOW,consonant,0,-,-,-,-,+,+,+,0,+,+,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
0A19110601295D70FE978364EC167FD5,ˀj̰,MODIFIER LETTER GLOTTAL STOP - LATIN SMALL LETTER J - COMBINING TILDE BELOW,consonant,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,0,0,+,-,-,+,-,-,-,-
3AB88A21BCFBA673AFAC8EE5D5DE1D37,ˀw̰,MODIFIER LETTER GLOTTAL STOP - LATIN SMALL LETTER W - COMBINING TILDE BELOW,consonant,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,0,0,+,-,-,+,-,-,-,-
2E1C3558F634FA79C03DE0AD2BB4EBBE,ai̯,LATIN SMALL LETTER A - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,-,-,0
3018AA96B2382DDD9C8D41B172FA1E87,au̯,LATIN SMALL LETTER A - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,-,-,0
9CA277D2FDDA3CFEFCC8B5D3FFED9E01,ei̯,LATIN SMALL LETTER E - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+",-,+,-,+,-,-,+,-,-,-,0,-,-,0
C214C9F3FD2430EC5AB9412B35AC4357,eu̯,LATIN SMALL LETTER E - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
E8698A35CCDBBF5D411B6932C25B686D,i̯ai̯,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER A - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"-,+,-",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-,+","-,+,-","+,-,+",-,+,-,-,+,-,-,-,0,-,-,0
FC1D5AAAE536C5FFF30587054DF9B49E,i̯au̯,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER A - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"-,+,-",-,-,-,+,+,0,+,-,-,-,-,"-,-,+",+,-,-,0,0,0,+,"+,-,+","-,+,-","+,-,-","-,-,+",+,-,-,+,-,-,-,0,-,-,0
4578B178F8C83DE4F6846D4E6CC798B9,i̯e,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER E,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"+,-",-,+,-,+,-,-,+,-,-,-,0,-,-,0
2F7CFD69D1EE231F52E79F6C5425EED1,i̯eu̯,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER E - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"-,+,-",-,-,-,+,+,0,+,-,-,-,-,"-,-,+",+,-,-,0,0,0,+,"+,-,+",-,"+,+,-","-,-,+",+,-,-,+,-,-,-,0,-,-,0
FEB8CBA1EDECFECCF5DE927AC087389C,i̯o,LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"+,-",-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
AD2064114BB440F328A7960BCDA1A62B,oi̯,LATIN SMALL LETTER O - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
7231E09348135979B8516500881D1800,ou̯,LATIN SMALL LETTER O - LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+",-,-,+,+,-,-,+,-,-,-,0,-,-,0
BD547209EB073B0E78361EE0D42297D6,u̯a,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER A,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-","-,+",-,"+,-",+,-,-,+,-,-,-,0,-,-,0
2AA88F936974FCB65191EAD3932B35E8,u̯ai̯,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER A - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"-,+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+","-,+,-","-,-,+","+,-,-",+,-,-,+,-,-,-,0,-,-,0
C81DD391D66DBA324FA84DC9D04496C3,u̯e,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER E,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"+,-",-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
142806D631E908AABF3E26BF8795264C,u̯ei̯,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER E - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"-,+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-,-",+,-,-,0,0,0,+,"+,-,+",-,"-,+,+","+,-,-",+,-,-,+,-,-,-,0,-,-,0
A551CDF91BFBFBAAC7F68723F343366B,ui̯,LATIN SMALL LETTER U - LATIN SMALL LETTER I - COMBINING INVERTED BREVE BELOW,vowel,0,-,"+,-",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
8CCF62A5F28D49272F27D61BE8DA6F05,u̯i,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER I,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-",+,-,-,+,-,-,-,0,-,-,0
2AF1E516B0F2DE8A7C453CF4D57E954C,u̯o,LATIN SMALL LETTER U - COMBINING INVERTED BREVE BELOW - LATIN SMALL LETTER O,vowel,0,-,"-,+",-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"+,-",-,-,+,+,-,-,+,-,-,-,0,-,-,0
7ACF17BF94CC9BB906AF3F3CD615C454,ld,LATIN SMALL LETTER L - LATIN SMALL LETTER D,consonant,0,-,-,-,-,+,"+,-","+,-",-,"+,-",-,-,-,"+,-",-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
49FD5CEF44ED98F131FF370446B7412E,aɪ,LATIN SMALL LETTER A - LATIN LETTER SMALL CAPITAL I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,"-,+","+,-","-,+",-,-,-,-,+,-,-,-,0,-,-,0
79962761F2FA50891138646C7FB9345F,aʊ,LATIN SMALL LETTER A - LATIN SMALL LETTER UPSILON,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",-,-,-,+,-,-,-,0,-,-,0
EF9FF023E312BAE1B395A61593A27443,aˀ,LATIN SMALL LETTER A - MODIFIER LETTER GLOTTAL STOP,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,+,0,-,-,0
0EBF5D0EECF3DD0F83B14B8A31E0C040,eo,LATIN SMALL LETTER E - LATIN SMALL LETTER O,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
7E1AB9FA833BC35A2A124D28419F26F9,eˀ,LATIN SMALL LETTER E - MODIFIER LETTER GLOTTAL STOP,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,+,0,-,-,0
E53BB4E24B84CEEB772C3F28E5C6207F,io,LATIN SMALL LETTER I - LATIN SMALL LETTER O,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"+,-",-,"+,-","-,+",+,-,-,+,-,-,-,0,-,-,0
9D718EBDD457E364C131854C8CB06CDD,iˀ,LATIN SMALL LETTER I - MODIFIER LETTER GLOTTAL STOP,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,+,0,-,-,0
8B1523ED9D3C3C387F4896711E15062C,k͉ʷ,LATIN SMALL LETTER K - COMBINING LEFT ANGLE BELOW - MODIFIER LETTER SMALL W,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,0,0,0,-,-,-,-,-,-,-,-
84ED98D9365F37811C23EABDBE6EB45C,l͉,LATIN SMALL LETTER L - COMBINING LEFT ANGLE BELOW,consonant,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
7453B2940DEFCFD88039B24C26B22752,m͉,LATIN SMALL LETTER M - COMBINING LEFT ANGLE BELOW,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
FB775EB7CF50B2493B6B0C23E6BE8A72,n͉,LATIN SMALL LETTER N - COMBINING LEFT ANGLE BELOW,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,0,0,+,-,-,-,-,-,-,-
15A54B2EB800688BEBC33D4C7806AD2B,oˀ,LATIN SMALL LETTER O - MODIFIER LETTER GLOTTAL STOP,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,+,0,-,-,0
AB258F88E4981B0E2618F9FD4458D963,ʂ͉,LATIN SMALL LETTER S WITH HOOK - COMBINING LEFT ANGLE BELOW,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-
2AC3F16DBB9D174A09DA3DD028D10D43,uˀ,LATIN SMALL LETTER U - MODIFIER LETTER GLOTTAL STOP,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,+,0,-,-,0
9CA74C7B9173B15EABC46A81847BF8CA,ɐi,LATIN SMALL LETTER TURNED A - LATIN SMALL LETTER I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+","+,-","-,+",-,+,-,-,+,-,-,-,0,-,-,0
178B86267E4A6AA3CA303E3A738B0BF0,ɐu,LATIN SMALL LETTER TURNED A - LATIN SMALL LETTER U,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,"-,+","+,-",-,"-,+",+,-,-,+,-,-,-,0,-,-,0
3760E5402DF531094084E8B5A82C2EF3,ɛʊ,LATIN SMALL LETTER OPEN E - LATIN SMALL LETTER UPSILON,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,"-,+",-,"+,-","-,+",-,-,-,+,-,-,-,0,-,-,0
DEF247198EF5402D9A41DEA3CDA35D2C,ɔɪ,LATIN SMALL LETTER OPEN O - LATIN LETTER SMALL CAPITAL I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,"-,+",-,"-,+","+,-",-,-,-,+,-,-,-,0,-,-,0
10AB112CEA66B5C8B7E82E1760324249,ɥ̥,LATIN SMALL LETTER TURNED H - COMBINING RING BELOW,consonant,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,+,-,+,0,0,-,-,-,-,-,-,-,-
99E83F33E1FDB609442E0881967BE2DD,ʊɪ,LATIN SMALL LETTER UPSILON - LATIN LETTER SMALL CAPITAL I,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,"+,-",+,-,-,0,0,0,+,+,-,"-,+","+,-",-,-,-,+,-,-,-,0,-,-,0
